country	place	DISEASE_COUNT
Venezuela	El Morro de Barcelona, Anzoátegui, Venezuela	1
Venezuela	Estado Anzoátegui, Venezuela	1
Venezuela	Estado Aragua, Venezuela	2
Venezuela	Estado Carabobo, Venezuela	2
Venezuela	Estado Guárico, Venezuela	2
Venezuela	Estado Miranda, Venezuela	10
Venezuela	Estado Monagas, Venezuela	8
Venezuela	Estado Sucre, Venezuela	1
Venezuela	Estado Táchira, Venezuela	2
Venezuela	Estado Vargas, Venezuela	3
Venezuela	Estado Zulia, Venezuela	2
Venezuela	Guarico, Guárico, Venezuela	1
Venezuela	Lecheria, Venezuela	1
Venezuela	Los Teques, Venezuela	1
Venezuela	Maracaibo, Zulia, Venezuela	1
Venezuela	Maturín, Monagas, Venezuela	1
Venezuela	Puerto La Cruz, Anzoátegui, Venezuela	2
Venezuela	San Félix, Táchira, Venezuela	1
Venezuela	Táchira, Venezuela	2
Venezuela	Venezuela	16
Vietnam	 Bình Thuận Province, Vietnam	1
Vietnam	Bắc Kạn Province, Vietnam	1
Vietnam	Bến Tre Province, Vietnam	1
Vietnam	Cẩm Quan Commune, Cam Xuyen, Ha Tinh, Vietnam	1
Vietnam	Cẩm Thạch Commune,  Cẩm Xuyên, Hà Tĩnh, Vietnam	1
Vietnam	Cẩm Xuyên District, Hà Tĩnh, Vietnam	1
Vietnam	Dong Nai, Vietnam	3
Vietnam	Gia Lai, Vietnam	1
Vietnam	Hanoi City, Ha Nội, Vietnam 	6
Vietnam	Huyện Ðức Trọng, Lâm Ðồng, Vietnam	1
Vietnam	Hà Tĩnh Province, Vietnam	1
Vietnam	Hà Đông District, Hanoi, Vietnam	1
Vietnam	Hòa Bình Province, Vietnam	1
Vietnam	Hòa Bình, Hòa Bình, Vietnam	1
Vietnam	Hóa Lộc, Thanh Hóa, Vietnam	1
Vietnam	Hải Lăng District, Quảng Trị, Vietnam	1
Vietnam	Hải Phòng City, Hải Phòng, Vietnam	1
Vietnam	Hậu Giang Province, Vietnam	1
Vietnam	Hồ Chí Minh City, Hồ Chí Minh, Vietnam	2
Vietnam	Lai Châu  Province, Vietnam	1
Vietnam	Liên Lộc, Hau Loc District, Thanh Hoa province, Vietnam	1
Vietnam	Lâm Ðồng Province, Vietnam	1
Vietnam	Lương Sơn District, Hòa Bình, Vietnam	1
Vietnam	Ninh Bình Province, Vietnam	1
Vietnam	Quang Trung, Thai Binh, Thai Binh province, Vietnam	1
Vietnam	Quy Nhơn, Bình Ðịnh, Vietnam	1
Vietnam	Quảng Ngãi Province, Vietnam	3
Vietnam	Quảng Ngãi, Quảng Ngãi, Vietnam	1
Vietnam	Quảng Ninh Province, Vietnam	1
Vietnam	Thanh Hóa Province, Vietnam	2
Vietnam	Thái Bình, Thái Bình, Vietnam	1
Vietnam	Thạch Hà District, Hà Tĩnh, Vietnam	1
Vietnam	Thạch Hội Commune, Thạch Hà, Ha Tinh, Vietnam	1
Vietnam	Thạch Thanh Commune, Thạch Hà, Hà Tĩnh, Vietnam	1
Vietnam	Thạch Tân Commune, Thạch Hà, Hà Tĩnh, Vietnam	1
Vietnam	Tỉnh Bắc Kạn, Bắc Kạn, Vietnam	1
Vietnam	Tỉnh Phú Yên, Phú Yên, Vietnam	2
Vietnam	Tỉnh Ðắk Lắk, Ðắc Lắk, Vietnam	1
Vietnam	Vietnam	54
Vietnam	Yên Chính Commune, Ý Yên, Nam Định, Vietnam	1
Vietnam	Yên Lâm Commune, Yên Mô District, Ninh Bình, Vietnam	1
Vietnam	Yên Mô District, Ninh Bình, Vietnam	1
Vietnam	Yên Nghĩa Commune, Ý Yên, Nam Định, Vietnam	1
Vietnam	Yên Phú Commune, Ý Yên, Nam Định, Vietnam 	1
Vietnam	Yên Phương Commune, Ý Yên,Nam Định, Vietnam	1
Vietnam	Yên Sơn Commune, Ninh Bình, Vietnam	1
Vietnam	Yên Trị Commune, Ý Yên, Nam Định, Vietnam	1
Vietnam	Yên Tân Commune, Ý Yên, Nam Định, Vietnam	1
Vietnam	Ðiện Biên District, Lai Châu, Vietnam	1
Vietnam	Ý Yên District, Nam Định, Vietnam	1
Yemen	Amran Governorate, Yemen	1
Yemen	Ibb Governorate, Yemen	1
Yemen	Lahij Governorate, Yemen	3
Yemen	Taiz Governorate, Yemen	5
Zambia	Chibombo, Zambia	1
Zambia	Evelyn Hone College of Further Education, Lusaka, Zambia	1
Zambia	Mpelembe Secondary School, Kitwe, Zambia	1
Zambia	Mpulungu, Northern, Zambia	5
Zambia	Zambia	9
Zimbabwe	Buhera, Manicaland, Zimbabwe	1
Zimbabwe	Bulawayo, Bulawayo, Zimbabwe	1
Zimbabwe	Chegutu District, Zimbabwe	1
Zimbabwe	Chipinge District, Zimbabwe	1
Zimbabwe	Chishawasha, Mashonaland East, Zimbabwe	1
Zimbabwe	Chitungwiza, Mashonaland East, Zimbabwe	1
Zimbabwe	Harare, Harare, Zimbabwe	1
Zimbabwe	Manicaland Province, Manicaland, Zimbabwe	5
Zimbabwe	Mutare, Zimbabwe	1
Zimbabwe	Zimbabwe	3
